Gene.refGene	mis_ratio_score
NBL1	1.0
NBN	0.5700636942675159
NBN;NBN	0.0
NBPF1	0.0
NBPF10	0.48484848484848486
NBPF11	0.8
NBPF14	0.5
NBPF15	0.9857142857142858
NBPF19	1.0
NBPF20	0.0
NBPF3	0.9473684210526315
NBPF4	1.0
NBPF6	1.0
NBPF7	0.5
NBPF8	0.0
NBPF9	0.09090909090909091
NBR1	0.9420289855072463
NCALD	1.0
NCAM1	0.8571428571428571
NCAM2	0.9
NCAN	0.970873786407767
NCAPD2	0.8148148148148148
NCAPD3	0.7828571428571428
NCAPD3;NCAPD3	1.0
NCAPG	1.0
NCAPG2	0.8529411764705882
NCAPH	0.8727272727272727
NCAPH2	0.9433962264150944
NCBP1	0.9615384615384616
NCBP2	1.0
NCBP3	1.0
NCCRP1	1.0
NCDN	0.75
NCEH1	0.9565217391304348
NCF1	0.5675675675675675
NCF2	0.464
NCF4	0.5687022900763359
NCF4-AS1	0.0
NCF4;NCF4	1.0
NCK1	1.0
NCK2	1.0
NCKAP1	0.7083333333333334
NCKAP1L	0.4775510204081633
NCKAP5	0.9281045751633987
NCKAP5L	0.9826086956521739
NCKIPSD	0.9821428571428571
NCL	0.6842105263157895
NCLN	0.9523809523809523
NCMAP	1.0
NCOA1	0.6586826347305389
NCOA2	0.9333333333333333
NCOA3	0.9113924050632911
NCOA3;NCOA3	1.0
NCOA4	0.9354838709677419
NCOA5	0.9210526315789473
NCOA6	0.8560606060606061
NCOA7	0.9622641509433962
NCOR1	0.8
NCOR2	0.750733137829912
NCR1	0.9523809523809523
NCR2	0.9545454545454546
NCR3	0.8421052631578947
NCR3LG1	1.0
NCS1	0.8333333333333334
NCSTN	0.6153846153846154
NDC1	1.0
NDC80	0.9354838709677419
NDE1	0.5405405405405406
NDEL1	1.0
NDFIP1	0.8333333333333334
NDFIP2	1.0
NDN	0.725
NDNF	0.6944444444444444
NDOR1	1.0
NDP	0.5939849624060151
NDP-AS1	0.0
NDRG1	0.44813278008298757
NDRG1;NDRG1	1.0
NDRG2	1.0
NDRG3	1.0
NDRG4	0.7058823529411765
NDST1	0.6055555555555555
NDST2	0.9859154929577465
NDST3	1.0
NDST4	0.9583333333333334
NDUFA1	0.65
NDUFA10	0.6666666666666666
NDUFA11	0.6533333333333333
NDUFA12	0.4666666666666667
NDUFA13	0.6666666666666666
NDUFA2	0.5609756097560976
NDUFA3	1.0
NDUFA4	0.5909090909090909
NDUFA4L2	1.0
NDUFA5	1.0
NDUFA6	0.5476190476190477
NDUFA7	1.0
NDUFA8	0.9444444444444444
NDUFA9	0.7153284671532847
NDUFAB1	0.9166666666666666
NDUFAF1	0.734375
NDUFAF2	0.2988505747126437
NDUFAF3	0.6285714285714286
NDUFAF4	0.627906976744186
NDUFAF5	0.2934131736526946
NDUFAF5;NDUFAF5	1.0
NDUFAF6	0.5930232558139535
NDUFAF7	0.6885245901639344
NDUFAF8	0.5833333333333334
NDUFB1	1.0
NDUFB10	0.6818181818181818
NDUFB11	0.6
NDUFB11;NDUFB11	1.0
NDUFB2	1.0
NDUFB3	0.7241379310344828
NDUFB4	1.0
NDUFB5	1.0
NDUFB6	1.0
NDUFB7	1.0
NDUFB8	0.639344262295082
NDUFB9	0.6129032258064516
NDUFB9;NDUFB9	1.0
NDUFC1	1.0
NDUFC2	0.0
NDUFC2-KCTD14	1.0
NDUFC2;NDUFC2-KCTD14	1.0
NDUFS1	0.6758893280632411
NDUFS2	0.6176470588235294
NDUFS3	0.6396396396396397
NDUFS4	0.2826086956521739
NDUFS5	0.9
NDUFS6	0.2905405405405405
NDUFS7	0.30864197530864196
NDUFS8	0.6559139784946236
NDUFV1	0.45871559633027525
NDUFV2	0.6219512195121951
NDUFV3	0.8076923076923077
NEB	0.40890499006661213
NEB;NEB	0.5
NEBL	0.628361858190709
NEBL-AS1	0.0
NECAB1	0.9285714285714286
NECAB2	0.9833333333333333
NECAB3	1.0
NECAP1	0.6397058823529411
NECAP2	0.9583333333333334
NECTIN1	0.40594059405940597
NECTIN2	0.38235294117647056
NECTIN3	0.7058823529411765
NECTIN4	0.45161290322580644
NEDD1	1.0
NEDD4	0.8425925925925926
NEDD4L	0.6293103448275862
NEDD9	0.9464285714285714
NEFH	0.5709090909090909
NEFL	0.6326530612244898
NEFM	0.921875
NEGR1	0.7894736842105263
NEIL1	0.84375
NEIL2	0.8775510204081632
NEIL3	0.8478260869565217
NEK1	0.591182364729459
NEK10	0.8135593220338984
NEK11	0.9
NEK2	0.6105769230769231
NEK3	1.0
NEK4	0.9375
NEK5	0.9795918367346939
NEK6	0.9615384615384616
NEK7	1.0
NEK8	0.5833333333333334
NEK9	0.660377358490566
NEK9;NEK9	0.0
NELFA	0.5151515151515151
NELFB	0.972972972972973
NELFCD	1.0
NELFE	0.9090909090909091
NELL1	0.9102564102564102
NELL2	1.0
NEMF	0.6181818181818182
NEMP1	1.0
NEMP2	1.0
NENF	1.0
NEO1	0.8796296296296297
NEPRO	0.6666666666666666
NES	0.9312977099236641
NET1	0.8723404255319149
NETO1	1.0
NETO2	1.0
NEU1	0.4327731092436975
NEU2	1.0
NEU3	0.9807692307692307
NEU4	0.9682539682539683
NEURL1	0.94
NEURL1B	1.0
NEURL2	0.9473684210526315
NEURL4	0.8947368421052632
NEUROD1	0.6594827586206896
NEUROD2	0.7543859649122807
NEUROD4	0.9375
NEUROD6	1.0
NEUROG1	0.8571428571428571
NEUROG2	1.0
NEUROG3	0.6260162601626016
NEXMIF	0.5879959308240081
NEXN	0.5963756177924218
NEXN-AS1	0.0
NF1	0.46230513672374135
NF1;NF1	0.7272727272727273
NF2	0.5526492287055668
NFAM1	0.9285714285714286
NFASC	0.7415730337078652
NFAT5	0.6287625418060201
NFATC1	0.6287128712871287
NFATC2	0.8860759493670886
NFATC2IP	1.0
NFATC3	0.9583333333333334
NFATC4	0.9491525423728814
NFE2	0.9285714285714286
NFE2L1	0.9433962264150944
NFE2L2	0.6617100371747212
NFE2L2;NFE2L2	1.0
NFE2L3	0.9714285714285714
NFIA	0.4427083333333333
NFIB	0.6176470588235294
NFIC	1.0
NFIL3	0.8095238095238095
NFIX	0.3550488599348534
NFKB1	0.4963898916967509
NFKB1;NFKB1	0.0
NFKB2	0.5525773195876289
NFKBIA	0.6090909090909091
NFKBIB	0.9565217391304348
NFKBID	1.0
NFKBIE	0.8461538461538461
NFKBIL1	0.9375
NFKBIZ	0.9761904761904762
NFRKB	0.9620253164556962
NFS1	0.7101449275362319
NFU1	0.691358024691358
NFX1	0.9814814814814815
NFXL1	0.9295774647887324
NFYA	1.0
NFYB	0.6666666666666666
NFYC	1.0
NGB	1.0
NGDN	1.0
NGEF	0.975609756097561
NGF	0.65
NGFR	0.8108108108108109
NGLY1	0.48925619834710743
NGRN	0.9523809523809523
NHEJ1	0.5286624203821656
NHLH1	1.0
NHLH2	1.0
NHLRC1	0.6086956521739131
NHLRC2	0.7741935483870968
NHLRC3	1.0
NHLRC4	0.75
NHP2	0.6612903225806451
NHS	0.5852631578947368
NHSL1	0.9354838709677419
NHSL2	0.9411764705882353
NIBAN1	0.9861111111111112
NIBAN2	0.9692307692307692
NIBAN3	1.0
NICN1	1.0
NID1	0.8102189781021898
NID2	0.9384615384615385
NIF3L1	0.967741935483871
NIFK	0.9523809523809523
NIM1K	0.9615384615384616
NIN	0.7037037037037037
NIN;LOC105370489	1.0
NINJ1	1.0
NINJ2	0.9333333333333333
NINL	0.9469026548672567
NIP7	1.0
NIPA1	0.4819277108433735
NIPA2	0.7352941176470589
NIPAL1	1.0
NIPAL2	1.0
NIPAL3	0.868421052631579
NIPAL4	0.6724137931034483
NIPBL	0.488086642599278
NIPBL;NIPBL	0.5
NIPSNAP1	1.0
NIPSNAP2	1.0
NIPSNAP3A	1.0
NIPSNAP3B	0.95
NISCH	0.9099099099099099
NIT1	0.9310344827586207
NIT2	1.0
NKAIN1	1.0
NKAIN2	0.9090909090909091
NKAIN3	1.0
NKAIN4	1.0
NKAP	0.8947368421052632
NKAPD1	1.0
NKAPL	1.0
NKD1	0.9512195121951219
NKD2	0.9682539682539683
NKG7	1.0
NKIRAS1	1.0
NKIRAS2	0.9
NKPD1	1.0
NKRF	0.0
NKRF;NKRF	0.0
NKTR	1.0
NKX1-1	1.0
NKX1-2	1.0
NKX2-1	0.4068441064638783
NKX2-1-AS1	0.0
NKX2-1-AS1;SFTA3	0.0
NKX2-2	0.4838709677419355
NKX2-3	0.88
NKX2-4	0.9375
NKX2-5	0.5719360568383659
NKX2-6	0.6823529411764706
NKX2-8	0.9354838709677419
NKX3-1	0.9047619047619048
NKX3-2	0.5833333333333334
NKX6-1	0.9
NKX6-2	0.582089552238806
NKX6-3	1.0
NLE1	0.9393939393939394
NLGN1	0.7721518987341772
NLGN2	0.5546218487394958
NLGN3	0.6343283582089553
NLGN4X	0.6547085201793722
NLGN4Y	0.2857142857142857
NLK	1.0
NLN	1.0
NLRC3	0.9099099099099099
NLRC4	0.6401225114854517
NLRC5	0.9202898550724637
NLRP1	0.6385542168674698
NLRP10	0.8367346938775511
NLRP11	0.9615384615384616
NLRP12	0.6255020080321285
NLRP13	0.9759036144578314
NLRP14	0.8761061946902655
NLRP1;NLRP1	1.0
NLRP2	0.6082949308755761
NLRP2;NLRP2	1.0
NLRP3	0.6454431960049938
NLRP4	0.9285714285714286
NLRP5	0.6933962264150944
NLRP6	0.9032258064516129
NLRP7	0.6556603773584906
NLRP8	0.9620253164556962
NLRP9	0.875
NLRX1	0.9333333333333333
NMB	1.0
NMBR	0.9210526315789473
NMD3	1.0
NME1	0.6666666666666666
NME1-NME2;NME2	0.5
NME1;NME1-NME2	0.0
NME3	0.9166666666666666
NME4	0.9615384615384616
NME5	0.75
NME6	0.9
NME7	0.96
NME8	0.630188679245283
NME9	0.9411764705882353
NMI	0.9545454545454546
NMNAT1	0.6646341463414634
NMNAT2	0.9230769230769231
NMNAT3	1.0
NMRAL1	1.0
NMRK1	1.0
NMRK2	0.9333333333333333
NMS	0.8333333333333334
NMT1	1.0
NMT2	1.0
NMU	1.0
NMUR1	0.8695652173913043
NMUR2	0.8461538461538461
NNAT	1.0
NNMT	1.0
NNT	0.6125
NOA1	0.9310344827586207
NOB1	0.9473684210526315
NOBOX	0.8151260504201681
NOC2L	0.8846153846153846
NOC3L	1.0
NOC4L	0.9722222222222222
NOCT	0.8888888888888888
NOD1	0.8953488372093024
NOD2	0.6394557823129252
NODAL	0.5739130434782609
NOG	0.6242774566473989
NOL10	0.9574468085106383
NOL11	0.9787234042553191
NOL12	1.0
NOL3	0.8333333333333334
NOL4	1.0
NOL4L	0.9375
NOL6	0.8571428571428571
NOL7	1.0
NOL8	1.0
NOL9	1.0
NOLC1	0.9166666666666666
NOM1	1.0
NOMO1;NOMO3	0.9425287356321839
NOMO2	0.9787234042553191
NOMO2;NOMO3	0.9428571428571428
NONO	0.41228070175438597
NOP10	0.6578947368421053
NOP14	1.0
NOP16	0.9230769230769231
NOP2	0.9285714285714286
NOP53	0.9322033898305084
NOP56	0.7407407407407407
NOP58	1.0
NOP9	0.9772727272727273
NOS1	0.6312056737588653
NOS1AP	0.6938775510204082
NOS2	0.7672413793103449
NOS3	0.6910569105691057
NOSIP	1.0
NOSTRIN	1.0
NOTCH1	0.5852581521739131
NOTCH2	0.6473941368078175
NOTCH3	0.6887009992313605
NOTCH4	0.782051282051282
NOTO	1.0
NOTUM	0.95
NOVA1	1.0
NOVA2	0.47761194029850745
NOX1	0.9069767441860465
NOX3	0.9787234042553191
NOX4	0.8918918918918919
NOX5	0.9682539682539683
NOXA1	0.9545454545454546
NOXO1	0.9791666666666666
NOXRED1	1.0
NPAP1	0.8787878787878788
NPAS1	1.0
NPAS2	0.8181818181818182
NPAS3	0.8
NPAS4	0.8958333333333334
NPAT	0.6807348560079444
NPAT;NPAT	0.0
NPB	1.0
NPBWR1	1.0
NPBWR2	1.0
NPC1	0.4164256795835743
NPC1;NPC1	0.0
NPC1L1	0.84375
NPC2	0.3114754098360656
NPC2;NPC2	1.0
NPDC1	1.0
NPEPL1	1.0
NPEPPS	0.8709677419354839
NPFF	1.0
NPFFR1	0.918918918918919
NPFFR2	1.0
NPHP1	0.473257698541329
NPHP1;NPHP1	1.0
NPHP3	0.6021377672209026
NPHP3-ACAD11	0.0
NPHP3-ACAD11;NPHP3-AS1	0.0
NPHP3-AS1	0.0
NPHP3-AS1;NPHP3;NPHP3-ACAD11	0.0
NPHP3;NPHP3-ACAD11	0.0
NPHP4	0.5927357032457496
NPHS1	0.2962962962962963
NPHS2	0.30179028132992325
NPIPA1	0.967741935483871
NPIPA5	0.5
NPIPA7;NPIPA8	1.0
NPIPB11	0.3333333333333333
NPIPB2	0.0
NPIPB3	0.0
NPIPB3;NPIPB4;NPIPB5	1.0
NPIPB5	0.9857142857142858
NPIPB8	0.0
NPL	0.8
NPLOC4	0.9285714285714286
NPM1	0.20689655172413793
NPM2	0.9375
NPM3	1.0
NPNT	0.9464285714285714
NPPA	0.628099173553719
NPPA-AS1	0.0
NPPB	0.8888888888888888
NPPC	0.7450980392156863
NPR1	0.851063829787234
NPR2	0.6433566433566433
NPR2;SPAG8	0.6
NPR3	0.5683453237410072
NPRL2	0.7088607594936709
NPRL3	0.5120385232744783
NPS	1.0
NPSR1	0.8
NPTN	0.8571428571428571
NPTX1	0.9444444444444444
NPTX2	1.0
NPTXR	1.0
NPVF	1.0
NPW	1.0
NPY	0.6153846153846154
NPY1R	1.0
NPY2R	0.7916666666666666
NPY4R	0.5
NPY4R;NPY4R2	1.0
NPY5R	0.88
NQO1	0.5020408163265306
NQO2	1.0
NR0B1	0.28869047619047616
NR0B2	0.7432432432432432
NR1D1	0.9375
NR1D1;THRA	0.75
NR1D2	0.8928571428571429
NR1H2	1.0
NR1H3	0.9333333333333333
NR1H4	0.5232558139534884
NR1H4;NR1H4	0.0
NR1I2	0.813953488372093
NR1I3	0.7209302325581395
NR2C1	0.9375
NR2C2	0.875
NR2C2AP	1.0
NR2E1	0.7647058823529411
NR2E3	0.44142614601018676
NR2F1	0.5060975609756098
NR2F2	0.5
NR2F6	1.0
NR3C1	0.6435643564356436
NR3C2	0.5978835978835979
NR4A1	0.78125
NR4A2	0.5726495726495726
NR4A3	1.0
NR5A1	0.5458715596330275
NR5A2	0.9354838709677419
NR6A1	0.9117647058823529
NRAP	0.7616279069767442
NRAS	0.6748466257668712
NRBF2	1.0
NRBP1	1.0
NRBP2	1.0
NRCAM	0.8761061946902655
NRDC	0.7
NRDE2	0.9782608695652174
NREP	1.0
NRF1	0.6
NRG1	0.6415094339622641
NRG2	0.9764705882352941
NRG3	0.8679245283018868
NRG4	1.0
NRGN	1.0
NRIP1	0.7441860465116279
NRIP2	1.0
NRIP3	1.0
NRK	0.8837209302325582
NRL	0.6077348066298343
NRM	1.0
NRN1	1.0
NRN1L	0.9285714285714286
NRP1	0.6496350364963503
NRP2	0.5872093023255814
NRROS	0.8208955223880597
NRSN1	1.0
NRSN2	0.8333333333333334
NRTN	0.8928571428571429
NRXN1	0.6020738820479585
NRXN1;NRXN1	1.0
NRXN2	0.7634408602150538
NRXN3	0.5934065934065934
NSA2	1.0
NSD1	0.5483247422680413
NSD2	0.525
NSD3	0.8441558441558441
NSDHL	0.6688311688311688
NSF	0.7916666666666666
NSFL1C	0.9523809523809523
NSG1	1.0
NSG2	1.0
NSL1	0.8888888888888888
NSMAF	1.0
NSMCE1	1.0
NSMCE2	0.6
NSMCE3	0.43646408839779005
NSMCE4A	1.0
NSMF	0.6344086021505376
NSRP1	0.85
NSUN2	0.514018691588785
NSUN3	0.6538461538461539
NSUN4	1.0
NSUN5	1.0
NSUN5P2	0.0
NSUN6	0.95
NSUN7	1.0
NT5C	1.0
NT5C1A	0.9130434782608695
NT5C1B	1.0
NT5C1B-RDH14;RDH14	1.0
NT5C1B;NT5C1B-RDH14	0.9259259259259259
NT5C2	0.4014084507042254
NT5C3A	0.5802469135802469
NT5C3B	1.0
NT5DC1	1.0
NT5DC2	0.9545454545454546
NT5DC3	1.0
NT5DC4	0.0
NT5E	0.7058823529411765
NT5M	1.0
NTAN1	1.0
NTAQ1	1.0
NTF3	0.7619047619047619
NTF4	0.9473684210526315
NTHL1	0.5942492012779552
NTHL1;NTHL1	0.5
NTM	0.8
NTMT1	1.0
NTN1	0.6811594202898551
NTN3	1.0
NTN4	0.918918918918919
NTN5	0.96
NTNG1	0.696969696969697
NTNG2	0.7037037037037037
NTPCR	1.0
NTRK1	0.4291300097751711
NTRK2	0.5543478260869565
NTRK3	0.5636363636363636
NTS	0.875
NTSR1	0.7948717948717948
NTSR2	0.9
NUAK1	0.9565217391304348
NUAK2	0.9148936170212766
NUB1	0.9
NUBP1	0.9166666666666666
NUBP2	0.9393939393939394
NUBPL	0.6306306306306306
NUCB1	1.0
NUCB2	1.0
NUCKS1	1.0
NUDC	1.0
NUDCD1	1.0
NUDCD2	1.0
NUDCD3	1.0
NUDT1	0.9333333333333333
NUDT10	1.0
NUDT11	0.375
NUDT12	1.0
NUDT13	1.0
NUDT14	1.0
NUDT15	0.5833333333333334
NUDT16	0.875
NUDT16L1	0.9411764705882353
NUDT17	1.0
NUDT18	1.0
NUDT19	0.9821428571428571
NUDT2	0.7272727272727273
NUDT21	0.5
NUDT22	1.0
NUDT3	1.0
NUDT3;RPS10-NUDT3	1.0
NUDT4	1.0
NUDT5	0.9166666666666666
NUDT6	0.9583333333333334
NUDT7	0.9565217391304348
NUDT8	1.0
NUDT9	0.95
NUF2	1.0
NUFIP1	0.8571428571428571
NUFIP2	0.8
NUGGC	0.9591836734693877
NUMA1	0.8830409356725146
NUMB	0.8571428571428571
NUMBL	1.0
NUP107	0.5914634146341463
NUP133	0.6715686274509803
NUP153	0.9444444444444444
NUP155	0.813953488372093
NUP160	0.772093023255814
NUP188	0.7583333333333333
NUP205	0.628158844765343
NUP210	0.9606741573033708
NUP210L	0.9866666666666667
NUP214	0.8436018957345972
NUP35	1.0
NUP37	0.8
NUP42	0.9705882352941176
NUP43	0.9545454545454546
NUP50	1.0
NUP54	0.9545454545454546
NUP58	0.96875
NUP62	0.6136363636363636
NUP62CL	0.9285714285714286
NUP85	0.6909090909090909
NUP88	0.863013698630137
NUP93	0.6047904191616766
NUP98	0.918918918918919
NUPR1	1.0
NUPR2	0.6666666666666666
NUS1	0.515527950310559
NUSAP1	0.9166666666666666
NUTM1	0.9848484848484849
NUTM2A	1.0
NUTM2B	0.4444444444444444
NUTM2E	0.4
NUTM2F	0.9850746268656716
NUTM2G	0.9841269841269841
NVL	0.9354838709677419
NWD1	0.9626865671641791
NWD2	0.9
NXF1	1.0
NXF2;NXF2B	0.8666666666666667
NXF3	0.96
NXF5	0.7966101694915254
NXN	0.464
NXNL1	0.8125
NXNL2	1.0
NXPE1	0.9459459459459459
NXPE2	0.9767441860465116
NXPE3	0.9375
NXPE4	1.0
NXPH1	0.7857142857142857
NXPH2	0.9230769230769231
NXPH3	1.0
NXPH4	0.875
NXT1	1.0
NXT2	0.8
NYAP1	0.9714285714285714
NYAP2	0.9555555555555556
NYNRIN	0.8022598870056498
NYX	0.6462395543175488
OAF	0.9583333333333334
OARD1	0.9285714285714286
OAS1	0.6827309236947792
OAS1;OAS1	1.0
OAS2	0.9259259259259259
OAS3	1.0
OASL	0.9166666666666666
OAT	0.3920704845814978
OAZ1	0.0
OBI1	1.0
OBP2A	1.0
OBP2B	1.0
OBSCN	0.6380201920709185
OBSCN-AS1	0.0
OBSCN;OBSCN-AS1	1.0
OBSL1	0.5910509885535901
OBSL1;OBSL1	1.0
OC90	1.0
OCA2	0.45089285714285715
OCEL1	0.8378378378378378
OCIAD1	1.0
OCIAD2	1.0
OCLN	0.6203703703703703
OCM	1.0
OCM2	1.0
OCRL	0.49079754601226994
OCRL;OCRL	0.0
OCSTAMP	1.0
ODAM	0.9375
ODAPH	0.4166666666666667
ODC1	0.6833333333333333
ODF1	0.8636363636363636
ODF2	0.9473684210526315
ODF2L	0.9777777777777777
ODF3	0.9523809523809523
ODF3B	1.0
ODF3L1	1.0
ODF3L2	0.975
ODF4	1.0
ODR4	1.0
OFD1	0.577524893314367
OGA	1.0
OGDH	0.5070422535211268
OGDHL	0.7864077669902912
OGFOD1	0.9230769230769231
OGFOD2	1.0
OGFOD3	0.9722222222222222
OGFR	0.8333333333333334
OGFRL1	1.0
OGG1	0.9310344827586207
OGN	1.0
OGT	0.7767857142857143
OGT;OGT	0.0
OIP5	1.0
OIT3	0.9555555555555556
OLA1	1.0
OLAH	1.0
OLFM1	0.8
OLFM2	0.967741935483871
OLFM3	0.92
OLFM4	1.0
OLFML1	1.0
OLFML2A	1.0
OLFML2B	0.9552238805970149
OLFML3	0.90625
OLIG1	1.0
OLIG2	0.9230769230769231
OLIG3	0.9047619047619048
OLR1	0.9444444444444444
OMA1	0.8
OMD	1.0
OMG	0.8518518518518519
OMP	0.95
ONECUT1	0.9655172413793104
ONECUT2	0.918918918918919
ONECUT3	1.0
OOEP	1.0
OOSP2	1.0
OPA1	0.5464876033057852
OPA1-AS1	0.0
OPA1;OPA1-AS1	1.0
OPA3	0.4031746031746032
OPALIN	0.9166666666666666
OPCML	0.8666666666666667
OPHN1	0.6007067137809188
OPLAH	0.6666666666666666
OPN1LW	0.6296296296296297
OPN1MW;OPN1MW2;OPN1MW3	0.9142857142857143
OPN1SW	0.6291666666666667
OPN3	0.9117647058823529
OPN4	0.9166666666666666
OPN5	0.875
OPRD1	1.0
OPRK1	0.8095238095238095
OPRL1	0.8333333333333334
OPRM1	0.6296296296296297
OPRPN	1.0
OPTC	0.8648648648648649
OPTN	0.5661016949152542
OPTN;OPTN	0.0
OR10A2	1.0
OR10A3	1.0
OR10A4	1.0
OR10A5	1.0
OR10A6	1.0
OR10A7	1.0
OR10AG1	1.0
OR10C1	0.9655172413793104
OR10G2	1.0
OR10G3	0.8636363636363636
OR10G4	0.9705882352941176
OR10G6	0.0
OR10G7	0.967741935483871
OR10G8	0.9117647058823529
OR10G9	0.96875
OR10H1	0.7045454545454546
OR10H2	1.0
OR10H3	1.0
OR10H4	1.0
OR10H5	0.9512195121951219
OR10J1	1.0
OR10J3	1.0
OR10J5	1.0
OR10K1	1.0
OR10K2	1.0
OR10P1	0.9142857142857143
OR10Q1	1.0
OR10R2	1.0
OR10S1	1.0
OR10T2	1.0
OR10V1	1.0
OR10W1	1.0
OR10X1	0.9666666666666667
OR10Z1	1.0
OR11A1	1.0
OR11G2	1.0
OR11H1	0.9811320754716981
OR11H12	0.9375
OR11H2	0.9459459459459459
OR11H4	1.0
OR11H6	1.0
OR11L1	1.0
OR12D2	0.9375
OR12D3	1.0
OR13A1	0.9705882352941176
OR13C2	0.9565217391304348
OR13C3	1.0
OR13C4	1.0
OR13C5	0.8620689655172413
OR13C8	1.0
OR13C9	1.0
OR13D1	1.0
OR13F1	1.0
OR13G1	0.96
OR13H1	0.9
OR13J1	1.0
OR14A16	1.0
OR14C36	1.0
OR14I1	0.0
OR14J1	1.0
OR1A1	0.9166666666666666
OR1A2	0.9310344827586207
OR1B1	0.9523809523809523
OR1C1	1.0
OR1D2	1.0
OR1D5	0.967741935483871
OR1E1	1.0
OR1E2	0.9473684210526315
OR1F1	1.0
OR1G1	1.0
OR1I1	1.0
OR1J1	1.0
OR1J2	0.8333333333333334
OR1J4	1.0
OR1K1	0.9642857142857143
OR1L1	1.0
OR1L3	1.0
OR1L4	1.0
OR1L6	1.0
OR1L8	1.0
OR1M1	1.0
OR1N1	1.0
OR1N2	1.0
OR1Q1	1.0
OR1S1	1.0
OR1S2	0.96875
OR2A12	0.9333333333333333
OR2A14	1.0
OR2A1;OR2A42	0.9230769230769231
OR2A2	0.9642857142857143
OR2A25	0.96
OR2A4	1.0
OR2A42	1.0
OR2A5	0.9666666666666667
OR2A7	1.0
OR2AE1	1.0
OR2AG1	0.9285714285714286
OR2AG2	1.0
OR2AK2	0.9090909090909091
OR2AT4	1.0
OR2B11	0.9230769230769231
OR2B2	1.0
OR2B3	1.0
OR2B6	1.0
OR2C1	1.0
OR2C3	1.0
OR2D2	1.0
OR2D3	1.0
OR2F1	1.0
OR2F2	1.0
OR2G2	1.0
OR2G3	1.0
OR2G6	1.0
OR2H1	1.0
OR2H2	1.0
OR2J2	1.0
OR2J3	1.0
OR2K2	1.0
OR2L13	1.0
OR2L2	1.0
OR2L3	1.0
OR2L8	1.0
OR2M2	0.9696969696969697
OR2M3	1.0
OR2M4	1.0
OR2M5	0.9428571428571428
OR2M7	1.0
OR2S2	1.0
OR2T1	1.0
OR2T10	1.0
OR2T11	0.9333333333333333
OR2T12	1.0
OR2T2	0.8333333333333334
OR2T27	0.9736842105263158
OR2T29;OR2T5	1.0
OR2T3	1.0
OR2T33	1.0
OR2T34	0.9333333333333333
OR2T35	1.0
OR2T4	0.9166666666666666
OR2T5	1.0
OR2T6	1.0
OR2T8	0.9629629629629629
OR2V2	0.9545454545454546
OR2W1	1.0
OR2W3	0.6428571428571429
OR2Y1	1.0
OR2Z1	1.0
OR3A1	0.9523809523809523
OR3A2	1.0
OR3A3	1.0
OR4A15	1.0
OR4A16	1.0
OR4A47	1.0
OR4A5	0.9523809523809523
OR4B1	1.0
OR4C11	0.9722222222222222
OR4C12	1.0
OR4C13	1.0
OR4C15	1.0
OR4C16	1.0
OR4C3	0.0
OR4C46	1.0
OR4C6	0.9629629629629629
OR4D1	1.0
OR4D10	0.967741935483871
OR4D11	1.0
OR4D2	1.0
OR4D5	1.0
OR4D6	1.0
OR4D9	1.0
OR4E1	0.0
OR4E2	1.0
OR4F15	0.9565217391304348
OR4F17	1.0
OR4F21	0.9629629629629629
OR4F4	1.0
OR4F5	1.0
OR4F6	1.0
OR4K1	0.9655172413793104
OR4K13	1.0
OR4K14	1.0
OR4K15	0.9642857142857143
OR4K17	1.0
OR4K2	0.9629629629629629
OR4K5	0.9629629629629629
OR4L1	1.0
OR4M1	0.9615384615384616
OR4M2	1.0
OR4N2	1.0
OR4N4	0.9259259259259259
OR4N5	1.0
OR4P4	1.0
OR4Q3	0.9411764705882353
OR4S1	0.9722222222222222
OR4S2	1.0
OR4X1	0.9166666666666666
OR4X2	1.0
OR51A2	1.0
OR51A4	1.0
OR51A7	0.9565217391304348
OR51B2	0.9565217391304348
OR51B4	1.0
OR51B5	1.0
OR51B6	1.0
OR51D1	1.0
OR51E1	1.0
OR51E2	1.0
OR51F1	0.9615384615384616
OR51F2	1.0
OR51G1	1.0
OR51G2	1.0
OR51I1	1.0
OR51I2	1.0
OR51J1	0.0
OR51L1	1.0
OR51M1	1.0
OR51Q1	1.0
OR51S1	1.0
OR51T1	1.0
OR51V1	1.0
OR52A1	1.0
OR52A5	1.0
OR52B2	0.9714285714285714
OR52B4	0.9666666666666667
OR52B6	1.0
OR52D1	0.9444444444444444
OR52E2	1.0
OR52E4	1.0
OR52E6	1.0
OR52E8	1.0
OR52H1	1.0
OR52I1	0.972972972972973
OR52I2	1.0
OR52J3	1.0
OR52K1	0.9666666666666667
OR52K2	1.0
OR52L1	1.0
OR52M1	0.8837209302325582
OR52N1	1.0
OR52N2	1.0
OR52N4	1.0
OR52N5	0.95
OR52R1	0.96
OR52W1	1.0
OR56A1	1.0
OR56A3	1.0
OR56A4	1.0
OR56A5	1.0
OR56B1	1.0
OR56B4	1.0
OR5A1	1.0
OR5A2	1.0
OR5AC2	0.9629629629629629
OR5AK2	1.0
OR5AN1	1.0
OR5AP2	1.0
OR5AR1	0.96875
OR5AS1	1.0
OR5AU1	1.0
OR5B12	1.0
OR5B17	1.0
OR5B2	1.0
OR5B21	1.0
OR5B3	0.95
OR5C1	1.0
OR5D13	1.0
OR5D14	1.0
OR5D16	1.0
OR5D18	1.0
OR5F1	1.0
